"Ended the lock: " 2017 3 29 7 1 44
"Started the lock: " 2017 3 29 7 1 45
"Entered combination" 2017 3 29 7 1 51 True
"Ended the lock: " 2017 3 29 7 2 8
"Started the lock: " 2017 3 29 7 2 22
"Entered combination" 2017 3 29 7 2 28 True
"Ended the lock: " 2017 3 29 7 2 40
"Started the lock: " 2017 3 29 7 2 51
"Entered combination" 2017 3 29 7 2 55 True
"Ended the lock: " 2017 3 29 7 5 36
"Started the lock: " 2017 3 29 7 5 39
"Entered combination" 2017 3 29 7 5 45 True
"Ended the lock: " 2017 3 29 7 7 3
"Started the lock: " 2017 3 29 7 7 39
"Entered combination" 2017 3 29 7 7 46 True
"Entered combination" 2017 3 29 7 9 6 False
"Entered combination" 2017 3 29 7 9 8 False
"Entered combination" 2017 3 29 7 9 12 True
"Ended the lock: " 2017 3 29 7 14 25
"Started the lock: " 2017 3 29 7 14 26
"Entered combination" 2017 3 29 7 14 43 False
"Entered combination" 2017 3 29 7 14 45 False
"Entered combination" 2017 3 29 7 14 54 True
"Entered combination" 2017 3 29 7 15 3 False
"Entered combination" 2017 3 29 7 15 13 False
"Entered combination" 2017 3 29 7 19 54 False
"Entered combination" 2017 3 29 7 19 58 False
"Entered combination" 2017 3 29 7 20 5 False
"Ended the lock: " 2017 3 29 7 23 28
"Started the lock: " 2017 3 29 7 28 26
"Entered combination" 2017 3 29 7 28 29 False
"Entered combination" 2017 3 29 7 28 35 False
"Entered combination" 2017 3 29 7 29 10 False
"Entered combination" 2017 3 29 7 29 13 False
"Entered combination" 2017 3 29 7 29 17 False
"Entered combination" 2017 3 29 7 29 26 False
"Entered combination" 2017 3 29 7 30 2 False
"Ended the lock: " 2017 3 29 7 30 9
"Started the lock: " 2017 3 29 7 35 38
"Entered combination" 2017 3 29 7 35 45 False
"Entered combination" 2017 3 29 7 36 9 False
"Entered combination" 2017 3 29 7 36 13 False
"Ended the lock: " 2017 3 29 7 36 16
"Started the lock: " 2017 3 29 7 37 22
"Entered combination" 2017 3 29 7 37 23 False
"Entered combination" 2017 3 29 7 37 26 False
"Entered combination" 2017 3 29 7 37 35 False
"Entered combination" 2017 3 29 7 37 43 False
"Entered combination" 2017 3 29 7 39 53 False
"Entered combination" 2017 3 29 7 41 19 False
"Entered combination" 2017 3 29 7 41 30 False
"Ended the lock: " 2017 3 29 7 41 57
"Started the lock: " 2017 3 29 7 42 12
"Ended the lock: " 2017 3 29 7 42 13
"Started the lock: " 2017 3 29 7 48 29
"Entered combination" 2017 3 29 7 48 35 False
"Ended the lock: " 2017 3 29 7 48 45
"Started the lock: " 2017 3 29 8 6 40
"Entered combination" 2017 3 29 8 6 47 True
"Ended the lock: " 2017 3 29 8 7 26
"Started the lock: " 2017 3 29 8 7 27
"Ended the lock: " 2017 3 29 8 7 37
"Started the lock: " 2017 3 29 8 7 38
"Entered combination" 2017 3 29 8 7 44 True
"Ended the lock: " 2017 3 29 8 9 8
"Started the lock: " 2017 3 29 8 9 29
"Entered combination" 2017 3 29 8 9 30 False
"Entered combination" 2017 3 29 8 9 31 False
"Entered combination" 2017 3 29 8 9 33 False
"Entered combination" 2017 3 29 8 9 34 False
"Entered combination" 2017 3 29 8 9 36 False
"Ended the lock: " 2017 3 29 8 9 37
"Started the lock: " 2017 3 29 8 10 28
"Entered combination" 2017 3 29 8 10 55 True
"Entered combination" 2017 3 29 8 11 33 True
"Entered combination" 2017 3 29 8 16 49 False
"Entered combination" 2017 3 29 8 16 54 True
"Entered combination" 2017 3 29 8 17 4 True
"Ended the lock: " 2017 3 29 8 25 51
"Started the lock: " 2017 3 29 8 25 52
"Ended the lock: " 2017 3 29 8 26 1
"Started the lock: " 2017 3 29 8 30 32
"Ended the lock: " 2017 3 29 8 30 33
"Started the lock: " 2017 3 29 8 31 48
"Ended the lock: " 2017 3 29 8 39 30
"Started the lock: " 2017 3 29 9 32 21
"Entered combination" 2017 3 29 9 32 27 False
"Entered combination" 2017 3 29 9 32 29 False
"Entered combination" 2017 3 29 9 32 34 False
"Entered combination" 2017 3 29 9 32 41 False
"Entered combination" 2017 3 29 9 33 2 False
"Entered combination" 2017 3 29 9 33 4 False
"Entered combination" 2017 3 29 9 33 6 False
"Ended the lock: " 2017 3 29 9 33 31
"Started the lock: " 2017 3 29 9 37 10
"Ended the lock: " 2017 3 29 9 37 29
"Started the lock: " 2017 3 29 10 4 7
"Ended the lock: " 2017 3 29 10 4 8
"Started the lock: " 2017 3 29 10 5 16
"Ended the lock: " 2017 3 29 10 5 17
"Started the lock: " 2017 3 29 10 15 21
2017 3 29 10 15 25 False
2017 3 29 10 15 32 False
2017 3 29 10 15 38 True
2017 3 29 10 15 49 True
2017 3 29 10 16 16 True
2017 3 29 10 16 48 False
2017 3 29 10 16 51 False
2017 3 29 10 17 4 False
2017 3 29 10 17 8 False
2017 3 29 10 17 10 False
2017 3 29 10 17 16 False
2017 3 29 10 17 41 False
2017 3 29 10 17 44 False
2017 3 29 10 17 46 False
2017 3 29 10 17 48 False
2017 3 29 10 17 55 True
2017 3 29 10 20 30 False
2017 3 29 10 20 33 False
2017 3 29 10 20 35 False
2017 3 29 10 20 38 False
2017 3 29 10 20 44 False
2017 3 29 10 20 46 False
2017 3 29 10 20 49 False
2017 3 29 10 20 55 False
2017 3 29 10 21 0 True
2017 3 29 10 21 8 False
2017 3 29 10 21 12 False
2017 3 29 10 21 14 False
2017 3 29 10 23 56 False
2017 3 29 10 32 30 False
2017 3 29 10 32 36 False
2017 3 29 10 32 56 False
2017 3 29 10 33 8 False
2017 3 29 10 33 17 False
2017 3 29 10 33 22 False
2017 3 29 10 33 24 False
2017 3 29 10 33 26 False
2017 3 29 10 33 31 False
2017 3 29 10 33 33 False
2017 3 29 10 33 35 False
2017 3 29 10 33 39 False
"Ended the lock: " 2017 3 29 10 33 49
"Started the lock: " 2017 3 29 10 33 50
2017 3 29 10 33 54 True
2017 3 29 10 34 33 False
2017 3 29 10 34 38 False
2017 3 29 10 34 41 False
2017 3 29 10 35 20 False
2017 3 29 10 35 28 False
2017 3 29 10 35 39 False
2017 3 29 10 36 14 False
2017 3 29 10 36 16 False
2017 3 29 10 36 19 False
2017 3 29 10 36 52 False
2017 3 29 10 36 56 False
2017 3 29 10 36 59 False
2017 3 29 10 37 2 False
2017 3 29 10 37 6 False
2017 3 29 10 37 10 True
2017 3 29 10 37 17 True
2017 3 29 10 37 35 False
2017 3 29 10 37 37 False
2017 3 29 10 38 2 False
2017 3 29 10 38 4 False
2017 3 29 10 38 7 False
2017 3 29 10 38 11 False
2017 3 29 10 38 15 False
2017 3 29 10 38 36 False
2017 3 29 10 39 40 False
2017 3 29 10 39 44 False
2017 3 29 10 39 50 False
2017 3 29 10 39 55 False
2017 3 29 10 40 10 False
2017 3 29 10 40 18 False
2017 3 29 10 40 21 False
2017 3 29 10 40 25 False
2017 3 29 10 40 31 False
2017 3 29 10 41 52 False
2017 3 29 10 41 55 False
2017 3 29 10 41 57 False
2017 3 29 10 42 3 False
2017 3 29 10 42 8 False
2017 3 29 10 42 10 False
2017 3 29 10 42 14 True
2017 3 29 10 42 22 False
"Ended the lock: " 2017 3 29 10 42 50
"Started the lock: " 2017 3 29 10 42 51
2017 3 29 10 42 56 True
2017 3 29 10 43 31 True
2017 3 29 10 44 28 False
2017 3 29 10 44 33 False
2017 3 29 10 44 43 False
2017 3 29 10 44 49 True
2017 3 29 10 46 4 True
"Ended the lock: " 2017 3 29 10 46 19
"Started the lock: " 2017 3 29 10 46 21
2017 3 29 10 46 26 True
"Ended the lock: " 2017 3 29 10 47 32
"Started the lock: " 2017 3 29 10 47 33
2017 3 29 10 48 3 False
